"BehaviorSpace results (NetLogo 6.2.2)"
"FFAR_ABMmodel_umbrella.nlogo"
"beef_colorado-source-id"
"01/26/2023 18:33:19:577 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","624","0","452"
"[run number]","wheat-model","beef-scenario","wheat-scenario","potato-model","peach-scenario","display-style","hide-turtles?","peach-model","beef-model","debug-mode","potato-scenario","[step]","potato-model","wheat-model","peach-model","beef-model","potato-scenario","wheat-scenario","peach-scenario","beef-scenario","beef-conventional_production-total-model-run","beef-grassfed_production-total-model-run","beef-colorado-source-id_production-total-model-run","beef-animal-welfare_production-total-model-run","min [assets-change] of beef_ranchers","max [assets-change] of beef_ranchers","mean [assets-change] of beef_ranchers","median [assets-change] of beef_ranchers","standard-deviation [assets-change] of beef_ranchers","min [assets-change] of beef_packing-houses","max [assets-change] of beef_packing-houses","mean [assets-change] of beef_packing-houses","median [assets-change] of beef_packing-houses","standard-deviation [assets-change] of beef_packing-houses","min [assets-change] of distributors","max [assets-change] of distributors","mean [assets-change] of distributors","median [assets-change] of distributors","min [assets-change] of dps_buyers","max [assets-change] of dps_buyers","mean [assets-change] of dps_buyers","median [assets-change] of dps_buyers","min [tls-initial] of beef_ranchers","max [tls-initial] of beef_ranchers","mean [tls-initial] of beef_ranchers","median [tls-initial] of beef_ranchers","standard-deviation [tls-initial] of beef_ranchers","min [tls-final] of beef_ranchers","max [tls-final] of beef_ranchers","mean [tls-final] of beef_ranchers","median [tls-final] of beef_ranchers","standard-deviation [tls-final] of beef_ranchers","min [tls-change] of beef_ranchers","max [tls-change] of beef_ranchers","mean [tls-change] of beef_ranchers","median [tls-change] of beef_ranchers","standard-deviation [tls-change] of beef_ranchers","delta-hei-low-income","delta-hei-high-income","beef_CO2-kg-eq-at-farm-model-run","beef_h2o-m3-at-farm-model-run","beef_CO2-kg-eq-at-Denver-model-run","beef_h2o-m3-at-Denver-model-run"
"21","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52628400","2844000","2844000","2844000","0","1179261.0721919877","16144.3833945164","0","82272.58975848979","0","3291631.2383645433","1645815.6191822717","1645815.6191822717","2327534.7698130417","0","0","0","0","-7844347.355618168","-7844347.355618168","-7844347.355618168","-7844347.355618168","0","1","0.5109929078014195","0.45","0.2679892305812471","0","1","0.5109929078014195","0.45","0.2679892305812471","0","0","0","0","0","0","0","1.907524584E8","1.8632928168E7","14961996","1318872.24"
"22","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","53095200","2911200","2911200","2911200","0","394625.3202121708","15290.094155836263","0","59815.80362467155","0","3222413.1500919554","1611206.5750459777","1611206.5750459777","2278590.1902147257","0","0","0","0","-7534219.702037783","-7534219.702037783","-7534219.702037783","-7534219.702037783","0","1","0.5023049645390081","0.45","0.25158573086577374","0","1","0.5023049645390081","0.45","0.25158573086577374","0","0","0","0","0","0","0","1.9279120895999998E8","1.882423599552E7","1.44435312E7","1273170.528"
"23","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","51613200","2871600","2871600","2871600","0","433200.5444153733","15750.323340620502","0","63952.88808183378","0","3238879.830539764","1619439.915269882","1619439.915269882","2290233.891623003","0","0","0","0","-7680471.012594745","-7680471.012594745","-7680471.012594745","-7680471.012594745","0","1","0.5069148936170222","0.45","0.25428019934196777","0","1","0.5069148936170222","0.45","0.25428019934196777","0","0","0","0","0","0","0","1.8775420608E8","1.832465374176E7","1.4659898399999999E7","1292242.896"
"24","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","51734400","2908800","2908800","2908800","0","454259.54571666545","15525.485128828263","0","64770.2300806362","0","3228843.385679191","1614421.6928395955","1614421.6928395955","2283137.053403087","0","0","0","0","-7607030.192008758","-7607030.192008758","-7607030.192008758","-7607030.192008758","0","1","0.4985815602836887","0.45","0.2640664252686064","0","1","0.4985815602836887","0.45","0.2640664252686064","0","0","0","0","0","0","0","1.8844675584000003E8","1.8386578106879998E7","1.45088496E7","1278928.224"
"25","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","53056800","2868000","2868000","2868000","0","487000.01541476406","15781.08576578777","0","67434.74406566621","0","3249568.9022315494","1624784.4511157747","1624784.4511157747","2297792.2067008535","0","0","0","0","-7699835.088183704","-7699835.088183704","-7699835.088183704","-7699835.088183704","0","1","0.5060283687943274","0.45","0.26054112709445704","0","1","0.5060283687943274","0.45","0.26054112709445704","0","0","0","0","0","0","0","1.9231222079999998E8","1.8785128944000002E7","1.46272392E7","1289364.048"
"26","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","48013200","2661600","2661600","2661600","0","517750.6771214489","15344.561409395159","0","64148.18733211493","0","3283128.684057621","1641564.3420288104","1641564.3420288104","2321522.5560052097","0","0","0","0","-7610295.001507054","-7610295.001507054","-7610295.001507054","-7610295.001507054","0","1","0.5054964539007105","0.45","0.27124321987658523","0","1","0.5054964539007105","0.45","0.27124321987658523","0","0","0","0","0","0","0","1.7457821808E8","1.704049476576E7","1.43006472E7","1260575.568"
"27","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","49330800","2846400","2846400","2846400","0","347867.15950119717","15625.475509034284","0","60583.767303677974","0","3365622.127042802","1682811.063521401","1682811.063521401","2379854.2289434574","0","0","0","0","-7772006.220590471","-7772006.220590471","-7772006.220590471","-7772006.220590471","0","1","0.495390070921987","0.45","0.2516069853187806","0","1","0.495390070921987","0.45","0.2516069853187806","0","0","0","0","0","0","0","1.8029251632000002E8","1.757745705504E7","14655816","1291883.04"
"28","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","52884000","2900400","2900400","2900400","0","428733.13217627024","15436.971845404549","0","60223.665469132524","0","3181249.3644572957","1590624.6822286479","1590624.6822286479","2249482.9982531485","0","0","0","0","-7534475.424861378","-7534475.424861378","-7534475.424861378","-7534475.424861378","0","1","0.4959219858156037","0.45","0.2663367565948795","0","1","0.4959219858156037","0.45","0.2663367565948795","0","0","0","0","0","0","0","1.9203077712E8","1.874984159424E7","1.43251416E7","1262734.704"
"29","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","49508400","2757600","2757600","2757600","0","346656.37381427054","15285.134003114219","0","60178.270340806914","0","3460560.653316466","1730280.326658233","1730280.326658233","2446985.9046674226","0","0","0","0","-7770968.442194674","-7770968.442194674","-7770968.442194674","-7770968.442194674","0","1","0.49237588652482367","0.45","0.25832135464077705","0","1","0.49237588652482367","0.45","0.25832135464077705","0","0","0","0","0","0","0","1.8012319248000005E8","1.757929542816E7","1.46068272E7","1287564.768"
"30","false","colorado-source-id","baseline","false","baseline","organic vs conventional","true","false","true","false","baseline","521","false","false","false","true","baseline","baseline","baseline","colorado-source-id","51468000","2779200","2779200","2779200","0","456686.6346032935","15450.801823087515","0","60964.0042931752","0","3449537.4421388987","1724768.7210694493","1724768.7210694493","2439191.317293313","0","0","0","0","-7806663.5562495785","-7806663.5562495785","-7806663.5562495785","-7806663.5562495785","0","1","0.5019503546099299","0.45","0.2654910665603671","0","1","0.5019503546099299","0.45","0.2654910665603671","0","0","0","0","0","0","0","1.8652927776000002E8","1.822079372352E7","1.4459860799999999E7","1274609.952"
